arr3a,Amblyopsis_hoosieri_arr3a_Incomplete,0,3467.259352079606,10000,0.001971909292637345,4.408114308312758e-10
arr3a,Amblyopsis_rosae_arr3a_Complete,0.5885397616510213,0.8234375882117091,1.114071966915257,0.05595768760121744,0.07456689618998905
arr3a,Amblyopsis_spelaea_arr3a_Incomplete,0,0,0.6158601111893137,1.293417388483976e-10,0.007016821857434206
arr3a,Aphredoderus_sayanus_arr3a_Incomplete,0.1256544032853728,0.2281785790839237,0.373724134841766,0.01763534490772895,0.08480590266537394
arr3a,Chologaster_cornuta_arr3a_Incomplete,0.001658236916655717,0.0290725986793456,0.1283396622413643,0.003412552156365178,0.1287989845233473
arr3a,Danio_rerio_arr3a_Complete,0.09798170320976765,0.1206072132821628,0.1465059357989369,0.1544541238996159,1.405216433426568
arr3a,Forbesichthys_papilliferus_arr3a_Incomplete,0,0,10000,1.293417388483976e-10,4.408114308312758e-10
arr3a,Node11,0.07895618609481139,0.3462598894011051,0.9141735695398602,0.003718444711907022,0.01178354967816752
arr3a,Node12,0.005425055869550633,0.05478632924396296,0.1602621149340037,0.003595324524551908,0.07200835481100279
arr3a,Node13,1.576874561157018,3.188265998884062,5.336705264486632,0.02511379800432698,0.008643205595775905
arr3a,Node14,0.4524136292333415,0.6108540120307854,0.8007838315573484,0.07746799057713981,0.1391559738522769
arr3a,Node2,0,7114.752248045275,10000,0.004046321502981354,4.408114308312758e-10
arr3a,Node3,0.002588412768230968,0.0557409692244527,0.2476871523942624,0.001313028475050028,0.02584738567754301
arr3a,Node4,0.119648862792994,0.481954577249262,1.253623921293316,0.005967717199983628,0.01358686060569744
arr3a,Node7,0.102257011338144,0.4124938265745154,1.071894770899197,0.004329044835155012,0.01151573401142404
arr3a,Percopsis_omiscomaycus_arr3a_Incomplete,0.3144168319146848,0.7797238630994076,1.540215163951954,0.009643911186813273,0.01357154749638571
arr3a,Percopsis_transmontana_arr3a_Complete,0.08702106916236631,0.4200775968881789,1.055581535224877,0.005134023632367708,0.01341051132191068
arr3a,Speoplatyrhinus_poulsoni_arr3a_Complete,0.1221674016469728,0.4916343271674297,1.276722613906397,0.003770040837939979,0.008414355377089944
arr3a,Typhlichthys_eigenmanni_arr3a_Incomplete,0.5927491413899624,0.9375672697398738,1.39487800505937,0.03295473751402538,0.03856847023745617
arr3a,Typhlichthys_subterraneus_arr3a_Incomplete,0.3736335179459706,0.8541971335334239,1.624243979357822,0.009619194273613504,0.01235655995850019
